"","UniID","mom","ID","temp","active","instar","dur_class","Mo","year"
"4388","23.25.2","25",2,23,"y",4,6,15.63,"1999"
"4389","23.25.2","25",2,23,"y",4,24,15.63,"1999"
"4390","23.25.2","25",2,23,"y",4,6,15.63,"1999"
"4391","23.25.2","25",2,23,"y",4,24,15.63,"1999"
"4392","23.25.2","25",2,23,"y",4,24,15.63,"1999"
"4393","23.25.3","25",3,23,"y",4,NA,15.95,"1999"
"4394","23.25.3","25",3,23,"y",4,6,15.95,"1999"
"4395","23.25.3","25",3,23,"y",4,24,15.95,"1999"
"4396","23.25.3","25",3,23,"n",4,6,15.95,"1999"
"4397","23.25.3","25",3,23,"y",4,24,15.95,"1999"
"4398","23.25.3","25",3,23,"y",4,24,15.95,"1999"
"4399","23.26.1","26",1,23,"y",4,NA,17.27,"1999"
"4400","23.26.1","26",1,23,"y",4,6,17.27,"1999"
"4401","23.26.1","26",1,23,"y",4,24,17.27,"1999"
"4402","23.26.1","26",1,23,"n",4,6,17.27,"1999"
"4403","23.26.1","26",1,23,"y",4,24,17.27,"1999"
"4404","23.26.1","26",1,23,"n",4,24,NA,"1999"
"4405","23.28.5","28",5,23,"y",4,NA,16.48,"1999"
"4406","23.28.5","28",5,23,"y",4,6,16.48,"1999"
"4407","23.28.5","28",5,23,"y",4,24,16.48,"1999"
"4408","23.28.5","28",5,23,"n",4,6,16.48,"1999"
"4409","23.28.5","28",5,23,"y",4,24,16.48,"1999"
"4410","23.28.5","28",5,23,"y",4,24,16.48,"1999"
"4411","23.28.7","28",7,23,"y",4,NA,15.54,"1999"
"4412","23.28.7","28",7,23,"y",4,6,15.54,"1999"
"4413","23.28.7","28",7,23,"y",4,24,15.54,"1999"
"4414","23.28.7","28",7,23,"y",4,6,15.54,"1999"
"4415","23.28.7","28",7,23,"n",4,24,15.54,"1999"
"4416","23.28.7","28",7,23,"y",4,24,15.54,"1999"
"4417","29.7.11","7",11,29,"y",4,NA,8.83,"1999"
"4418","29.7.11","7",11,29,"y",4,6,8.83,"1999"
"4419","29.7.11","7",11,29,"y",4,24,8.83,"1999"
"4420","29.7.11","7",11,29,"y",4,6,8.83,"1999"
"4421","29.7.11","7",11,29,"y",4,24,8.83,"1999"
"4422","29.7.11","7",11,29,"y",4,24,8.83,"1999"
"4423","29.7.12","7",12,29,"y",4,NA,13.56,"1999"
"4424","29.7.12","7",12,29,"y",4,6,13.56,"1999"
"4425","29.7.12","7",12,29,"y",4,24,13.56,"1999"
"4426","29.7.12","7",12,29,"n",4,6,13.56,"1999"
"4427","29.7.12","7",12,29,"y",4,24,13.56,"1999"
"4428","29.7.12","7",12,29,"y",4,24,13.56,"1999"
"4429","29.9.5","9",5,29,"y",4,NA,14.7,"1999"
"4430","29.9.5","9",5,29,"y",4,6,14.7,"1999"
"4431","29.9.5","9",5,29,"y",4,24,14.7,"1999"
"4432","29.9.5","9",5,29,"n",4,6,14.7,"1999"
"4433","29.9.5","9",5,29,"y",4,24,14.7,"1999"
"4434","29.9.5","9",5,29,"y",4,24,14.7,"1999"
"4435","29.9.6","9",6,29,"y",4,NA,15.09,"1999"
"4436","29.9.6","9",6,29,"y",4,6,15.09,"1999"
"4437","29.9.6","9",6,29,"y",4,24,15.09,"1999"
"4438","29.9.6","9",6,29,"n",4,6,15.09,"1999"
"4439","29.9.6","9",6,29,"y",4,24,15.09,"1999"
"4440","29.9.6","9",6,29,"y",4,24,15.09,"1999"
"4441","29.9.7","9",7,29,"y",4,NA,13.69,"1999"
"4442","29.9.7","9",7,29,"y",4,6,13.69,"1999"
"4443","29.9.7","9",7,29,"y",4,24,13.69,"1999"
"4444","29.9.7","9",7,29,"n",4,6,13.69,"1999"
"4445","29.9.7","9",7,29,"y",4,24,13.69,"1999"
"4446","29.9.7","9",7,29,"y",4,24,13.69,"1999"
"4447","29.9.8","9",8,29,"y",4,NA,14.15,"1999"
"4448","29.9.8","9",8,29,"y",4,6,14.15,"1999"
"4449","29.9.8","9",8,29,"y",4,24,14.15,"1999"
"4450","29.9.8","9",8,29,"n",4,6,14.15,"1999"
"4451","29.9.8","9",8,29,"y",4,24,14.15,"1999"
"4452","29.9.8","9",8,29,"y",4,24,14.15,"1999"
"4453","29.9.9","9",9,29,"y",4,NA,15.92,"1999"
"4454","29.9.9","9",9,29,"y",4,6,15.92,"1999"
"4455","29.9.9","9",9,29,"y",4,24,15.92,"1999"
"4456","29.9.9","9",9,29,"n",4,6,15.92,"1999"
"4457","29.9.9","9",9,29,"y",4,24,15.92,"1999"
"4458","29.9.9","9",9,29,"y",4,24,15.92,"1999"
"4459","29.9.10","9",10,29,"y",4,NA,15.25,"1999"
"4460","29.9.10","9",10,29,"y",4,6,15.25,"1999"
"4461","29.9.10","9",10,29,"y",4,24,15.25,"1999"
"4462","29.9.10","9",10,29,"n",4,6,15.25,"1999"
"4463","29.9.10","9",10,29,"y",4,24,15.25,"1999"
"4464","29.9.10","9",10,29,"y",4,24,15.25,"1999"
"4465","29.14.1","14",1,29,"y",4,NA,12.22,"1999"
"4466","29.14.15","14",15,29,"y",4,NA,15.61,"1999"
"4467","29.14.15","14",15,29,"y",4,6,15.61,"1999"
"4468","29.14.15","14",15,29,"y",4,24,15.61,"1999"
"4469","29.14.15","14",15,29,"n",4,6,15.61,"1999"
"4470","29.14.15","14",15,29,"y",4,24,15.61,"1999"
"4471","29.14.15","14",15,29,"y",4,24,15.61,"1999"
"4472","29.18.4","18",4,29,"y",4,NA,16.11,"1999"
"4473","29.18.4","18",4,29,"y",4,6,16.11,"1999"
"4474","29.18.4","18",4,29,"y",4,24,16.11,"1999"
"4475","29.18.4","18",4,29,"n",4,6,16.11,"1999"
"4476","29.18.4","18",4,29,"y",4,24,16.11,"1999"
"4477","29.18.4","18",4,29,"y",4,24,16.11,"1999"
"4478","29.23.2","23",2,29,"y",4,NA,13.6,"1999"
"4479","29.23.2","23",2,29,"y",4,6,13.6,"1999"
"4480","29.23.2","23",2,29,"y",4,24,13.6,"1999"
"4481","29.23.2","23",2,29,"n",4,6,13.6,"1999"
"4482","29.23.2","23",2,29,"y",4,24,13.6,"1999"
"4483","29.23.2","23",2,29,"y",4,24,13.6,"1999"
"4484","29.27.14","27",14,29,"y",4,NA,13.5,"1999"
"4485","29.27.14","27",14,29,"y",4,6,13.5,"1999"
"4486","29.27.14","27",14,29,"y",4,24,13.5,"1999"
"4487","29.27.14","27",14,29,"n",4,6,13.5,"1999"
"4488","29.27.14","27",14,29,"y",4,24,13.5,"1999"
"4489","29.27.14","27",14,29,"y",4,24,13.5,"1999"
"4490","35.2.11","2",11,35,"y",4,NA,10.15,"1999"
"4491","35.2.11","2",11,35,"y",4,6,10.15,"1999"
"4492","35.2.11","2",11,35,"y",4,24,10.15,"1999"
"4493","35.2.11","2",11,35,"y",4,6,10.15,"1999"
"4494","35.2.11","2",11,35,"y",4,24,10.15,"1999"
"4495","35.2.11","2",11,35,"y",4,24,10.15,"1999"
"4496","35.4.7","4",7,35,"y",4,NA,11.52,"1999"
"4497","35.4.7","4",7,35,"y",4,6,11.52,"1999"
"4498","35.4.7","4",7,35,"y",4,24,11.52,"1999"
"4499","35.4.7","4",7,35,"y",4,6,11.52,"1999"
"4500","35.4.7","4",7,35,"n",4,24,11.52,"1999"
"4501","35.4.7","4",7,35,"y",4,24,11.52,"1999"
"4502","35.7.6","7",6,35,"y",4,NA,14.74,"1999"
"4503","35.7.6","7",6,35,"y",4,6,14.74,"1999"
"4504","35.7.6","7",6,35,"y",4,24,14.74,"1999"
"4505","35.7.6","7",6,35,"y",4,6,14.74,"1999"
"4506","35.7.6","7",6,35,"n",4,24,14.74,"1999"
"4507","35.7.6","7",6,35,"y",4,24,14.74,"1999"
"4508","35.7.13","7",13,35,"y",4,NA,14.12,"1999"
"4509","35.7.13","7",13,35,"y",4,6,14.12,"1999"
"4510","35.7.13","7",13,35,"y",4,24,14.12,"1999"
"4511","35.7.13","7",13,35,"y",4,6,14.12,"1999"
"4512","35.7.13","7",13,35,"n",4,24,14.12,"1999"
"4513","35.7.13","7",13,35,"y",4,24,14.12,"1999"
"4514","35.7.14","7",14,35,"y",4,NA,13.52,"1999"
"4515","35.7.14","7",14,35,"y",4,6,13.52,"1999"
"4516","35.7.14","7",14,35,"y",4,24,13.52,"1999"
"4517","35.7.14","7",14,35,"y",4,6,13.52,"1999"
"4518","35.7.14","7",14,35,"y",4,24,13.52,"1999"
"4519","35.7.14","7",14,35,"y",4,24,13.52,"1999"
"4520","35.9.2","9",2,35,"y",4,NA,13.25,"1999"
"4521","35.9.2","9",2,35,"y",4,6,13.25,"1999"
"4522","35.9.2","9",2,35,"y",4,24,13.25,"1999"
"4523","35.9.2","9",2,35,"y",4,6,13.25,"1999"
"4524","35.9.2","9",2,35,"y",4,24,13.25,"1999"
"4525","35.9.2","9",2,35,"n",4,24,13.25,"1999"
"4526","35.16.12","16",12,35,"y",4,NA,13.08,"1999"
"4527","35.16.12","16",12,35,"y",4,6,13.08,"1999"
"4528","35.16.12","16",12,35,"y",4,24,13.08,"1999"
"4529","35.16.12","16",12,35,"y",4,6,13.08,"1999"
"4530","35.16.12","16",12,35,"y",4,24,13.08,"1999"
"4531","35.16.12","16",12,35,"y",4,24,13.08,"1999"
"4532","35.18.8","18",8,35,"y",4,NA,11.26,"1999"
"4533","35.18.8","18",8,35,"y",4,6,11.26,"1999"
"4534","35.18.8","18",8,35,"y",4,24,11.26,"1999"
"4535","35.18.8","18",8,35,"y",4,6,11.26,"1999"
"4536","35.18.8","18",8,35,"y",4,24,11.26,"1999"
"4537","35.18.8","18",8,35,"y",4,24,11.26,"1999"
"4538","35.18.15","18",15,35,"y",4,NA,10.84,"1999"
"4539","35.18.15","18",15,35,"y",4,6,10.84,"1999"
"4540","35.18.15","18",15,35,"y",4,24,10.84,"1999"
"4541","35.18.15","18",15,35,"n",4,6,10.84,"1999"
"4542","35.18.15","18",15,35,"y",4,24,10.84,"1999"
"4543","35.18.15","18",15,35,"y",4,24,10.84,"1999"
"4544","35.19.4","19",4,35,"y",4,NA,10.77,"1999"
"4545","35.19.4","19",4,35,"y",4,6,10.77,"1999"
"4546","35.19.4","19",4,35,"y",4,24,10.77,"1999"
"4547","35.19.4","19",4,35,"y",4,6,10.77,"1999"
"4548","35.19.4","19",4,35,"y",4,24,10.77,"1999"
"4549","35.19.4","19",4,35,"y",4,24,10.77,"1999"
"4550","35.22.5","22",5,35,"y",4,NA,12.39,"1999"
"4551","35.22.5","22",5,35,"y",4,6,12.39,"1999"
"4552","35.22.5","22",5,35,"y",4,24,12.39,"1999"
"4553","35.22.5","22",5,35,"n",4,6,12.39,"1999"
"4554","35.22.5","22",5,35,"y",4,24,12.39,"1999"
"4555","35.22.5","22",5,35,"y",4,24,12.39,"1999"
"4556","35.25.10","25",10,35,"y",4,NA,10.3,"1999"
"4557","35.25.10","25",10,35,"y",4,6,10.3,"1999"
"4558","35.25.10","25",10,35,"y",4,24,10.3,"1999"
"4559","35.25.10","25",10,35,"y",4,6,10.3,"1999"
"4560","35.25.10","25",10,35,"y",4,24,10.3,"1999"
"4561","35.25.10","25",10,35,"y",4,24,10.3,"1999"
"4562","35.26.9","26",9,35,"y",4,NA,10.53,"1999"
"4563","35.26.9","26",9,35,"y",4,6,10.53,"1999"
"4564","35.26.9","26",9,35,"y",4,24,10.53,"1999"
"4565","35.26.9","26",9,35,"y",4,6,10.53,"1999"
"4566","35.26.9","26",9,35,"y",4,24,10.53,"1999"
"4567","35.26.9","26",9,35,"y",4,24,10.53,"1999"
"4568","35.31.3","31",3,35,"y",4,NA,12.77,"1999"
"4569","35.31.3","31",3,35,"y",4,6,12.77,"1999"
"4570","35.31.3","31",3,35,"y",4,24,12.77,"1999"
"4571","35.31.3","31",3,35,"y",4,6,12.77,"1999"
"4572","35.31.3","31",3,35,"n",4,24,12.77,"1999"
"4573","35.31.3","31",3,35,"y",4,24,12.77,"1999"
"4574","40.5.14","5",14,40,"y",4,NA,13.68,"1999"
"4575","40.5.14","5",14,40,"y",4,6,13.68,"1999"
"4576","40.5.14","5",14,40,"y",4,24,13.68,"1999"
"4577","40.5.14","5",14,40,"y",4,6,13.68,"1999"
"4578","40.5.14","5",14,40,"y",4,24,13.68,"1999"
"4579","40.6.13","6",13,40,"y",4,NA,9.74,"1999"
"4580","40.6.13","6",13,40,"y",4,6,9.74,"1999"
"4581","40.6.13","6",13,40,"y",4,24,9.74,"1999"
"4582","40.6.13","6",13,40,"y",4,6,9.74,"1999"
"4583","40.6.13","6",13,40,"y",4,24,9.74,"1999"
"4584","40.7.8","7",8,40,"y",4,NA,8.05,"1999"
"4585","40.7.8","7",8,40,"y",4,6,8.05,"1999"
"4586","40.7.8","7",8,40,"y",4,24,8.05,"1999"
"4587","40.7.8","7",8,40,"n",4,6,8.05,"1999"
"4588","40.7.8","7",8,40,"n",4,24,8.05,"1999"
"4589","40.13.7","13",7,40,"y",4,NA,14.47,"1999"
"4590","40.13.7","13",7,40,"y",4,6,14.47,"1999"
"4591","40.13.7","13",7,40,"y",4,24,14.47,"1999"
"4592","40.13.7","13",7,40,"y",4,6,14.47,"1999"
"4593","40.13.7","13",7,40,"n",4,24,14.47,"1999"
"4594","40.13.9","13",9,40,"y",4,NA,13.9,"1999"
"4595","40.13.9","13",9,40,"y",4,6,13.9,"1999"
"4596","40.13.9","13",9,40,"y",4,24,13.9,"1999"
"4597","40.13.9","13",9,40,"n",4,6,13.9,"1999"
"4598","40.13.9","13",9,40,"n",4,24,13.9,"1999"
"4599","40.13.15","13",15,40,"y",4,NA,14.54,"1999"
"4600","40.13.15","13",15,40,"y",4,6,14.54,"1999"
"4601","40.13.15","13",15,40,"y",4,24,14.54,"1999"
"4602","40.13.15","13",15,40,"y",4,6,14.54,"1999"
"4603","40.13.15","13",15,40,"y",4,24,14.54,"1999"
"4604","40.15.2","15",2,40,"y",4,NA,15.43,"1999"
"4605","40.15.2","15",2,40,"y",4,6,15.43,"1999"
"4606","40.15.2","15",2,40,"n",4,24,15.43,"1999"
"4607","40.15.2","15",2,40,"n",4,6,15.43,"1999"
"4608","40.15.2","15",2,40,"n",4,24,15.43,"1999"
"4609","40.15.3","15",3,40,"y",4,NA,11.3,"1999"
"4610","40.15.3","15",3,40,"y",4,6,11.3,"1999"
"4611","40.15.3","15",3,40,"n",4,24,11.3,"1999"
"4612","40.15.3","15",3,40,"n",4,6,11.3,"1999"
"4613","40.15.3","15",3,40,"n",4,24,11.3,"1999"
"4614","40.17.1","17",1,40,"y",4,NA,14.72,"1999"
"4615","40.17.1","17",1,40,"y",4,6,14.72,"1999"
"4616","40.17.1","17",1,40,"y",4,24,14.72,"1999"
"4617","40.17.1","17",1,40,"y",4,6,14.72,"1999"
"4618","40.17.1","17",1,40,"n",4,24,14.72,"1999"
"4619","40.19.10","19",10,40,"y",4,NA,12.79,"1999"
"4620","40.19.10","19",10,40,"y",4,6,12.79,"1999"
"4621","40.19.10","19",10,40,"y",4,24,12.79,"1999"
"4622","40.19.10","19",10,40,"n",4,6,12.79,"1999"
"4623","40.19.10","19",10,40,"n",4,24,12.79,"1999"
"4624","40.19.11","19",11,40,"y",4,NA,13.84,"1999"
"4625","40.19.11","19",11,40,"y",4,6,13.84,"1999"
"4626","40.19.11","19",11,40,"y",4,24,13.84,"1999"
"4627","40.19.11","19",11,40,"y",4,6,13.84,"1999"
"4628","40.19.11","19",11,40,"n",4,24,13.84,"1999"
"4629","40.19.12","19",12,40,"y",4,NA,12.34,"1999"
"4630","40.19.12","19",12,40,"y",4,6,12.34,"1999"
"4631","40.19.12","19",12,40,"y",4,24,12.34,"1999"
"4632","40.19.12","19",12,40,"n",4,6,12.34,"1999"
"4633","40.19.12","19",12,40,"n",4,24,12.34,"1999"
"4634","40.22.4","22",4,40,"y",4,NA,13.88,"1999"
"4635","40.22.4","22",4,40,"y",4,6,13.88,"1999"
"4636","40.22.4","22",4,40,"y",4,24,13.88,"1999"
"4637","40.22.4","22",4,40,"n",4,6,13.88,"1999"
"4638","40.22.4","22",4,40,"n",4,24,13.88,"1999"
"4639","40.22.5","22",5,40,"y",4,NA,15.14,"1999"
"4640","40.22.5","22",5,40,"y",4,6,15.14,"1999"
"4641","40.22.5","22",5,40,"n",4,24,15.14,"1999"
"4642","40.22.5","22",5,40,"n",4,6,15.14,"1999"
"4643","40.22.5","22",5,40,"n",4,24,15.14,"1999"
"4644","40.22.6","22",6,40,"y",4,NA,13.82,"1999"
"4645","40.22.6","22",6,40,"y",4,6,13.82,"1999"
"4646","40.22.6","22",6,40,"y",4,24,13.82,"1999"
"4647","40.22.6","22",6,40,"y",4,6,13.82,"1999"
"4648","40.22.6","22",6,40,"y",4,24,13.82,"1999"
"4649","41.5.14","5",14,41,"y",4,NA,12.56,"1999"
"4650","41.5.14","5",14,41,"y",4,6,12.56,"1999"
"4651","41.5.14","5",14,41,"n",4,24,12.56,"1999"
"4652","41.5.14","5",14,41,"n",4,6,12.56,"1999"
"4653","41.6.12","6",12,41,"y",4,NA,8.2,"1999"
"4654","41.6.12","6",12,41,"n",4,6,8.2,"1999"
"4655","41.6.12","6",12,41,"n",4,24,8.2,"1999"
"4656","41.6.12","6",12,41,"n",4,6,8.2,"1999"
"4657","41.6.13","6",13,41,"y",4,NA,9.09,"1999"
"4658","41.6.13","6",13,41,"n",4,6,9.09,"1999"
"4659","41.6.13","6",13,41,"n",4,24,9.09,"1999"
"4660","41.6.13","6",13,41,"n",4,6,9.09,"1999"
"4661","41.6.15","6",15,41,"y",4,NA,13.43,"1999"
"4662","41.6.15","6",15,41,"y",4,6,13.43,"1999"
"4663","41.6.15","6",15,41,"y",4,24,13.43,"1999"
"4664","41.6.15","6",15,41,"n",4,6,13.43,"1999"
"4665","41.13.6","13",6,41,"y",4,NA,10.7,"1999"
"4666","41.13.6","13",6,41,"y",4,6,10.7,"1999"
"4667","41.13.6","13",6,41,"n",4,24,10.7,"1999"
"4668","41.13.6","13",6,41,"n",4,6,10.7,"1999"
"4669","41.13.7","13",7,41,"y",4,NA,15.39,"1999"
"4670","41.13.7","13",7,41,"y",4,6,15.39,"1999"
"4671","41.13.7","13",7,41,"y",4,24,15.39,"1999"
"4672","41.13.7","13",7,41,"n",4,6,15.39,"1999"
"4673","41.13.8","13",8,41,"y",4,NA,12.69,"1999"
"4674","41.13.8","13",8,41,"y",4,6,12.69,"1999"
"4675","41.13.8","13",8,41,"y",4,24,12.69,"1999"
"4676","41.13.8","13",8,41,"n",4,6,12.69,"1999"
"4677","41.15.1","15",1,41,"y",4,NA,14.01,"1999"
"4678","41.15.1","15",1,41,"y",4,6,14.01,"1999"
"4679","41.15.1","15",1,41,"n",4,24,14.01,"1999"
"4680","41.15.1","15",1,41,"n",4,6,14.01,"1999"
"4681","41.16.2","16",2,41,"y",4,NA,11.2,"1999"
"4682","41.16.2","16",2,41,"n",4,6,11.2,"1999"
"4683","41.16.2","16",2,41,"n",4,24,11.2,"1999"
"4684","41.16.2","16",2,41,"n",4,6,11.2,"1999"
"4685","41.19.9","19",9,41,"y",4,NA,10.76,"1999"
"4686","41.19.9","19",9,41,"y",4,6,10.76,"1999"
"4687","41.19.9","19",9,41,"y",4,24,10.76,"1999"
"4688","41.19.9","19",9,41,"n",4,6,10.76,"1999"
"4689","41.19.10","19",10,41,"y",4,NA,10.78,"1999"
"4690","41.19.10","19",10,41,"y",4,6,10.78,"1999"
"4691","41.19.10","19",10,41,"n",4,24,10.78,"1999"
"4692","41.19.10","19",10,41,"n",4,6,10.78,"1999"
"4693","41.19.11","19",11,41,"y",4,NA,11.34,"1999"
"4694","41.19.11","19",11,41,"y",4,6,11.34,"1999"
"4695","41.19.11","19",11,41,"n",4,24,11.34,"1999"
"4696","41.19.11","19",11,41,"n",4,6,11.34,"1999"
"4697","41.22.3","22",3,41,"y",4,NA,12.1,"1999"
"4698","41.22.3","22",3,41,"y",4,6,12.1,"1999"
"4699","41.22.3","22",3,41,"y",4,24,12.1,"1999"
"4700","41.22.3","22",3,41,"n",4,6,12.1,"1999"
"4701","41.22.4","22",4,41,"y",4,NA,11.61,"1999"
"4702","41.22.4","22",4,41,"y",4,6,11.61,"1999"
"4703","41.22.4","22",4,41,"n",4,24,11.61,"1999"
"4704","41.22.4","22",4,41,"n",4,6,11.61,"1999"
"4705","41.22.5","22",5,41,"y",4,NA,13.33,"1999"
"4706","41.22.5","22",5,41,"y",4,6,13.33,"1999"
"4707","41.22.5","22",5,41,"n",4,24,13.33,"1999"
"4708","41.22.5","22",5,41,"n",4,6,13.33,"1999"
"4709","11C.M0.1","0",1,11,"y",5,NA,42.25,"1999"
"4710","11C.M0.1","0",1,11,"y",5,6,42.25,"1999"
"4711","11C.M0.1","0",1,11,"y",5,24,42.25,"1999"
"4712","11C.M0.1","0",1,11,"y",5,6,42.25,"1999"
"4713","11C.M0.1","0",1,11,"y",5,24,42.25,"1999"
"4714","11C.M0.1","0",1,11,"y",5,24,42.25,"1999"
"4715","11C.M0.10","0",10,11,"y",5,NA,56.52,"1999"
"4716","11C.M0.10","0",10,11,"y",5,6,56.52,"1999"
"4717","11C.M0.10","0",10,11,"y",5,24,56.52,"1999"
"4718","11C.M0.10","0",10,11,"y",5,6,56.52,"1999"
"4719","11C.M0.10","0",10,11,"y",5,24,56.52,"1999"
"4720","11C.M0.10","0",10,11,"y",5,24,56.52,"1999"
"4721","11C.M0.11","0",11,11,"y",5,NA,40.42,"1999"
"4722","11C.M0.11","0",11,11,"y",5,6,40.42,"1999"
"4723","11C.M0.11","0",11,11,"y",5,24,40.42,"1999"
"4724","11C.M0.11","0",11,11,"y",5,6,40.42,"1999"
"4725","11C.M0.11","0",11,11,"y",5,24,40.42,"1999"
"4726","11C.M0.11","0",11,11,"y",5,24,40.42,"1999"
"4727","11C.M0.12","0",12,11,"y",5,NA,52.44,"1999"
"4728","11C.M0.12","0",12,11,"y",5,6,52.44,"1999"
"4729","11C.M0.12","0",12,11,"y",5,24,52.44,"1999"
"4730","11C.M0.12","0",12,11,"y",5,6,52.44,"1999"
"4731","11C.M0.12","0",12,11,"y",5,24,52.44,"1999"
"4732","11C.M0.12","0",12,11,"n",5,24,52.44,"1999"
"4733","11C.M0.13","0",13,11,"y",5,NA,49.47,"1999"
"4734","11C.M0.13","0",13,11,"y",5,6,49.47,"1999"
"4735","11C.M0.13","0",13,11,"y",5,24,49.47,"1999"
"4736","11C.M0.13","0",13,11,"y",5,6,49.47,"1999"
"4737","11C.M0.13","0",13,11,"y",5,24,49.47,"1999"
"4738","11C.M0.13","0",13,11,"y",5,24,49.47,"1999"
"4739","11C.M0.14","0",14,11,"y",5,NA,52.72,"1999"
"4740","11C.M0.14","0",14,11,"y",5,6,52.72,"1999"
"4741","11C.M0.14","0",14,11,"y",5,24,52.72,"1999"
"4742","11C.M0.14","0",14,11,"y",5,6,52.72,"1999"
"4743","11C.M0.14","0",14,11,"y",5,24,52.72,"1999"
"4744","11C.M0.14","0",14,11,"y",5,24,52.72,"1999"
"4745","11C.M0.15","0",15,11,"y",5,NA,51.79,"1999"
"4746","11C.M0.15","0",15,11,"y",5,6,51.79,"1999"
"4747","11C.M0.15","0",15,11,"y",5,24,51.79,"1999"
"4748","11C.M0.15","0",15,11,"y",5,6,51.79,"1999"
"4749","11C.M0.15","0",15,11,"y",5,24,51.79,"1999"
"4750","11C.M0.15","0",15,11,"y",5,24,51.79,"1999"
"4751","11C.M0.16","0",16,11,"y",5,NA,47.66,"1999"
"4752","11C.M0.16","0",16,11,"y",5,6,47.66,"1999"
"4753","11C.M0.16","0",16,11,"y",5,24,47.66,"1999"
"4754","11C.M0.16","0",16,11,"y",5,6,47.66,"1999"
"4755","11C.M0.16","0",16,11,"y",5,24,47.66,"1999"
"4756","11C.M0.16","0",16,11,"y",5,24,47.66,"1999"
"4757","11C.M0.17","0",17,11,"y",5,NA,40.55,"1999"
"4758","11C.M0.17","0",17,11,"y",5,6,40.55,"1999"
"4759","11C.M0.17","0",17,11,"y",5,24,40.55,"1999"
"4760","11C.M0.17","0",17,11,"y",5,6,40.55,"1999"
"4761","11C.M0.17","0",17,11,"y",5,24,40.55,"1999"
"4762","11C.M0.17","0",17,11,"y",5,24,40.55,"1999"
"4763","11C.M0.18","0",18,11,"y",5,NA,47.16,"1999"
"4764","11C.M0.18","0",18,11,"y",5,6,47.16,"1999"
"4765","11C.M0.18","0",18,11,"y",5,24,47.16,"1999"
"4766","11C.M0.18","0",18,11,"y",5,6,47.16,"1999"
"4767","11C.M0.18","0",18,11,"y",5,24,47.16,"1999"
"4768","11C.M0.18","0",18,11,"y",5,24,47.16,"1999"
"4769","11C.M0.19","0",19,11,"y",5,NA,47.82,"1999"
"4770","11C.M0.19","0",19,11,"y",5,6,47.82,"1999"
"4771","11C.M0.19","0",19,11,"y",5,24,47.82,"1999"
"4772","11C.M0.19","0",19,11,"y",5,6,47.82,"1999"
"4773","11C.M0.19","0",19,11,"y",5,24,47.82,"1999"
"4774","11C.M0.19","0",19,11,"y",5,24,47.82,"1999"
"4775","11C.M0.2","0",2,11,"y",5,NA,45.15,"1999"
"4776","11C.M0.2","0",2,11,"y",5,6,45.15,"1999"
"4777","11C.M0.2","0",2,11,"y",5,24,45.15,"1999"
"4778","11C.M0.2","0",2,11,"y",5,6,45.15,"1999"
"4779","11C.M0.2","0",2,11,"y",5,24,45.15,"1999"
"4780","11C.M0.2","0",2,11,"y",5,24,45.15,"1999"
"4781","11C.M0.20","0",20,11,"y",5,NA,42.15,"1999"
"4782","11C.M0.20","0",20,11,"y",5,6,42.15,"1999"
"4783","11C.M0.20","0",20,11,"y",5,24,42.15,"1999"
"4784","11C.M0.20","0",20,11,"y",5,6,42.15,"1999"
"4785","11C.M0.20","0",20,11,"y",5,24,42.15,"1999"
"4786","11C.M0.20","0",20,11,"y",5,24,42.15,"1999"
"4787","11C.M0.21","0",21,11,"y",5,NA,43.71,"1999"
"4788","11C.M0.21","0",21,11,"y",5,6,43.71,"1999"
"4789","11C.M0.21","0",21,11,"y",5,24,43.71,"1999"
"4790","11C.M0.21","0",21,11,"y",5,6,43.71,"1999"
"4791","11C.M0.21","0",21,11,"y",5,24,43.71,"1999"
"4792","11C.M0.21","0",21,11,"y",5,24,43.71,"1999"
"4793","11C.M0.3","0",3,11,"y",5,NA,55.97,"1999"
"4794","11C.M0.3","0",3,11,"y",5,6,55.97,"1999"
"4795","11C.M0.3","0",3,11,"y",5,24,55.97,"1999"
"4796","11C.M0.3","0",3,11,"y",5,6,55.97,"1999"
"4797","11C.M0.3","0",3,11,"y",5,24,55.97,"1999"
"4798","11C.M0.3","0",3,11,"y",5,24,55.97,"1999"
"4799","11C.M0.4","0",4,11,"y",5,NA,39.25,"1999"
"4800","11C.M0.4","0",4,11,"n",5,6,39.25,"1999"
"4801","11C.M0.4","0",4,11,"y",5,24,39.25,"1999"
"4802","11C.M0.4","0",4,11,"y",5,6,39.25,"1999"
"4803","11C.M0.4","0",4,11,"n",5,24,39.25,"1999"
"4804","11C.M0.4","0",4,11,"n",5,24,39.25,"1999"
"4805","11C.M0.5","0",5,11,"y",5,NA,37.66,"1999"
"4806","11C.M0.5","0",5,11,"n",5,6,37.66,"1999"
"4807","11C.M0.5","0",5,11,"y",5,24,37.66,"1999"
"4808","11C.M0.5","0",5,11,"y",5,6,37.66,"1999"
"4809","11C.M0.5","0",5,11,"y",5,24,37.66,"1999"
"4810","11C.M0.5","0",5,11,"n",5,24,37.66,"1999"
"4811","11C.M0.6","0",6,11,"y",5,NA,47.67,"1999"
"4812","11C.M0.6","0",6,11,"y",5,6,47.67,"1999"
"4813","11C.M0.6","0",6,11,"y",5,24,47.67,"1999"
"4814","11C.M0.6","0",6,11,"y",5,6,47.67,"1999"
