"","UniID","mom","ID","temp","active","instar","time","duration","Mo","fw","time.per","mgain","Jdate","rgrlog","gr"
"3379","89 444","89",444,40,"y",5,6.03333333333333,6.03333333333333,44.56,50.91,"current",6.34999999999999,269,0.00958970964723743,1.0524861878453
"3380","89 445","89",445,40,"y",5,6.03333333333333,6.03333333333333,63.87,72.45,"current",8.58,269,0.0090731724280456,1.42209944751381
"3381","89 445","89",445,40,"y",5,24,-6.21666666666667,63.87,70.85,"current",6.98,270,0.00187678910106226,0.290833333333333
"3382","89 446","89",446,40,"y",5,6.03333333333333,6.03333333333333,46.93,60.06,"current",13.13,269,0.0177571448039449,2.17624309392265
"3383","89 446","89",446,40,"y",5,24,-6.21666666666667,46.93,66.8,"current",19.87,270,0.00638857951096046,0.827916666666667
"3384","96 447","96",447,40,"y",5,6.03333333333333,6.03333333333333,44.65,55.43,"current",10.78,269,0.015567416911806,1.78674033149171
"3385","96 448","96",448,40,"y",5,6.03333333333333,6.03333333333333,44.22,51.45,"current",7.23,269,0.0109005482081365,1.19834254143646
"3386","89 450","89",450,40,"y",5,6.03333333333333,6.03333333333333,48.29,62.68,"current",14.39,269,0.0187743285739568,2.38508287292818
"3387","89 450","89",450,40,"y",5,24,-6.21666666666667,48.29,75.96,"current",27.67,270,0.00819698961102639,1.15291666666667
"3388","87 451","87",451,40,"y",5,6.03333333333333,6.03333333333333,37.55,46.5,"current",8.95,269,0.0153883444557625,1.48342541436464
"3389","87 451","87",451,40,"y",5,24,-6.21666666666667,37.55,43.16,"current",5.61,270,0.00251964561127858,0.23375
"3390","87 452","87",452,40,"y",5,6.03333333333333,6.03333333333333,40.7,50.74,"current",10.04,269,0.0158711691149986,1.66408839779006
"3391","87 452","87",452,40,"y",5,24,-6.21666666666667,40.7,48.02,"current",7.32,270,0.00299282277065785,0.305
"3392","89 453","89",453,41,"y",5,6.05,6.05,49.52,52.52,"current",3,269,0.00422216221576533,0.495867768595041
"3393","89 454","89",454,41,"y",5,6.05,6.05,52.97,49.81,"current",-3.16,269,-0.004415443174085,-0.522314049586776
"3394","89 455","89",455,41,"y",5,6.05,6.05,52.31,57.34,"current",5.03,269,0.00659057331950904,0.831404958677686
"3395","89 456","89",456,41,"y",5,6.05,6.05,71.63,81.01,"current",9.38000000000001,269,0.0088336662831963,1.5504132231405
"3396","89 456","89",456,41,"y",5,24.0166666666667,-6.26666666666667,71.63,74.58,"current",2.95,270,0.000729802687022899,0.122831367106176
"3397","93 457","93",457,41,"y",5,6.05,6.05,43.52,38.2,"current",-5.32,269,-0.009359590707176,-0.879338842975207
"3398","93 458","93",458,41,"y",5,6.05,6.05,35.36,37.78,"current",2.42,269,0.00475201607351725,0.4
"3399","97 459","97",459,41,"y",5,6.05,6.05,43.2,48.28,"current",5.08,269,0.00798074621659496,0.839669421487603
"3400","97 460","97",460,41,"y",5,6.05,6.05,46.31,46.17,"current",-0.140000000000001,269,-0.00021733990789293,-0.0231404958677687
"3401","93 461","93",461,41,"y",5,6.05,6.05,55.81,55.58,"current",-0.230000000000004,269,-0.000296442987654086,-0.0380165289256205
"3402","87 462","87",462,41,"y",5,6.05,6.05,37.53,42.99,"current",5.46,269,0.00975022821552475,0.902479338842975
"3403","87 463","87",463,41,"y",5,6.05,6.05,37.08,37.51,"current",0.43,269,0.000827659285663338,0.0710743801652892
"3404","11.0.1","0",1,11,"y",4,0,0,11.45,11.45,"past",0,216,NA,NA
"3405","11.0.1","0",1,11,"y",4,9.466666667,9.466666667,11.45,12.76,"past",1.31,216,0.00496956208178665,0.138380281685268
"3406","11.0.1","0",1,11,"y",4,24.5,15.03333333,11.45,14.19,"past",1.43,217,0.00380313913394152,0.0583673469387755
"3407","11.0.1","0",1,11,"y",4,55.61666667,23.4,11.45,16.44,"past",2.19,218,0.00282462678787011,0.0393766856434296
"3408","11.0.1","0",1,11,"y",4,79.41666667,23.8,11.45,19.1,"past",2.66,219,0.00279825243100726,0.0334942287499058
"3409","11.0.2","0",2,11,"y",4,0,0,9.53,9.53,"past",0,216,NA,NA
"3410","11.0.2","0",2,11,"y",4,9.466666667,9.466666667,9.53,9.97,"past",0.44,216,0.00207066102175767,0.0464788732378
"3411","11.0.2","0",2,11,"y",4,24.5,15.03333333,9.53,12.31,"past",2.34,217,0.00453735315481592,0.0955102040816326
"3412","11.0.2","0",2,11,"y",4,32.21666667,7.716666667,9.53,13.16,"past",0.85,217,0.00435063596353156,0.026383859283354
"3413","11.0.2","0",2,11,"y",4,55.61666667,23.4,9.53,15.61,"past",2.45,218,0.00385334136789775,0.0440515432997272
"3414","11.0.2","0",2,11,"y",4,79.41666667,23.8,9.53,18.04,"past",2.43,219,0.00348974143827027,0.0305981112264177
"3415","11.4.1","4",1,11,"y",4,0,0,12.32,12.32,"past",0,216,NA,NA
"3416","11.4.1","4",1,11,"y",4,9.466666667,9.466666667,12.32,13.79,"past",1.47,216,0.00517115052947741,0.155281690135377
"3417","11.4.1","4",1,11,"y",4,24.5,15.03333333,12.32,15.47,"past",1.68,217,0.00403590228044738,0.0685714285714286
"3418","11.4.1","4",1,11,"y",4,32.21666667,7.716666667,12.32,15.71,"past",0.24,217,0.00327673493638833,0.00744956026824112
"3419","11.4.1","4",1,11,"y",4,55.61666667,23.4,12.32,17.5,"past",1.79,218,0.00274067739014838,0.0321845969414334
"3420","11.4.1","4",1,11,"y",4,79.41666667,23.8,12.32,20.15,"past",2.65,219,0.00269042194299795,0.0333683105967107
"3421","11.4.11","4",11,11,"y",4,0,0,10.42,10.42,"past",0,216,NA,NA
"3422","11.4.11","4",11,11,"y",4,9.466666667,9.466666667,10.42,12.17,"past",1.75,216,0.00712213302086464,0.184859154923068
"3423","11.4.11","4",11,11,"y",4,24.5,15.03333333,10.42,15.05,"past",2.88,217,0.00651709310066761,0.117551020408163
"3424","11.4.11","4",11,11,"y",4,32.21666667,7.716666667,10.42,15.35,"past",0.3,217,0.0052221622607023,0.0093119503353014
"3425","11.4.11","4",11,11,"y",4,55.61666667,23.4,10.42,17.1,"past",1.75,218,0.00386805618368153,0.0314653880712337
"3426","11.4.11","4",11,11,"y",4,79.41666667,23.8,10.42,21.63,"past",4.53,219,0.00399398279700658,0.057040923397396
"3427","11.8.1","8",1,11,"y",4,0,0,10.28,10.28,"past",0,216,NA,NA
"3428","11.8.1","8",1,11,"y",4,24.5,15.03333333,10.28,11.8,"past",1.56,217,0.00244444459783137,0.0636734693877551
"3429","11.8.1","8",1,11,"y",4,32.21666667,7.716666667,10.28,12.8,"past",1,217,0.00295551541579182,0.0310398344510047
"3430","11.8.1","8",1,11,"y",4,55.61666667,23.4,10.28,13.71,"past",0.91,218,0.00224832496474848,0.0163620017970415
"3431","11.8.1","8",1,11,"y",4,79.41666667,23.8,10.28,16.86,"past",3.15,219,0.00270553354401404,0.0396642182564674
"3432","11.21.1","21",1,11,"y",4,0,0,9.87,9.87,"past",0,216,NA,NA
"3433","11.21.1","21",1,11,"y",4,9.466666667,9.466666667,9.87,10.86,"past",0.99,216,0.00438514146990103,0.10457746478505
"3434","11.21.1","21",1,11,"y",4,24.5,15.03333333,9.87,13.36,"past",2.5,217,0.00536691042734245,0.102040816326531
"3435","11.21.1","21",1,11,"y",4,32.21666667,7.716666667,9.87,13.8,"past",0.44,217,0.00451821832539697,0.0136575271584421
"3436","11.21.1","21",1,11,"y",4,55.61666667,23.4,9.87,15.49,"past",1.69,218,0.00351934549136059,0.0303865747659343
"3437","11.21.1","21",1,11,"y",4,79.41666667,23.8,9.87,17.71,"past",2.22,219,0.0031970796454537,0.0279538300093199
"3438","11.21.2","21",2,11,"y",4,0,0,13.14,13.14,"past",0,216,NA,NA
"3439","11.21.2","21",2,11,"y",4,9.466666667,9.466666667,13.14,14.09,"past",0.95,216,0.00320235505822469,0.100352112672523
"3440","11.21.2","21",2,11,"y",4,24.5,15.03333333,13.14,16.08,"past",1.99,217,0.00357921139545594,0.0812244897959184
"3441","11.21.2","21",2,11,"y",4,32.21666667,7.716666667,13.14,18.3,"past",2.22,217,0.0044652578735163,0.0689084324812304
"3442","11.21.2","21",2,11,"y",4,55.61666667,23.4,13.14,19.95,"past",1.65,218,0.003260668890407,0.0296673658957346
"3443","11.21.2","21",2,11,"y",4,79.41666667,23.8,13.14,23.32,"past",3.37,219,0.00313703900339254,0.0424344176267604
"3444","11.21.3","21",3,11,"y",4,0,0,11.22,11.22,"past",0,216,NA,NA
"3445","11.21.3","21",3,11,"y",4,9.466666667,9.466666667,11.22,13.03,"past",1.81,216,0.00686108015388962,0.191197183091859
"3446","11.21.3","21",3,11,"y",4,24.5,15.03333333,11.22,16.49,"past",3.46,217,0.00682562443772963,0.141224489795918
"3447","11.21.3","21",3,11,"y",4,32.21666667,7.716666667,11.22,17.28,"past",0.79,217,0.00582154830429363,0.0245214692162937
"3448","11.21.3","21",3,11,"y",4,55.61666667,23.4,11.22,20.23,"past",2.95,218,0.00460299117474352,0.0530416541772226
"3449","11.21.3","21",3,11,"y",4,79.41666667,23.8,11.22,22.07,"past",1.84,219,0.0036995946639561,0.0231689401879048
"3450","11.21.4","21",4,11,"y",4,0,0,13.22,13.22,"past",0,216,NA,NA
"3451","11.21.4","21",4,11,"y",4,9.466666667,9.466666667,13.22,14.37,"past",1.15,216,0.00382661756866148,0.121478873235159
"3452","11.21.4","21",4,11,"y",4,24.5,15.03333333,13.22,17.97,"past",3.6,217,0.00544149477385112,0.146938775510204
"3453","11.21.4","21",4,11,"y",4,32.21666667,7.716666667,13.22,18.69,"past",0.72,217,0.00466770345205334,0.0223486808047234
"3454","11.21.4","21",4,11,"y",4,55.61666667,23.4,13.22,20.02,"past",1.33,218,0.00324062243900886,0.0239136949341376
"3455","11.21.4","21",4,11,"y",4,79.41666667,23.8,13.22,24.73,"past",4.71,219,0.00342488135824041,0.0593074501549084
"3456","11.21.5","21",5,11,"y",4,0,0,15.32,15.32,"past",0,216,NA,NA
"3457","11.21.5","21",5,11,"y",4,9.466666667,9.466666667,15.32,17.83,"past",2.51,216,0.00696048357849815,0.265140845061087
"3458","11.21.5","21",5,11,"y",4,24.5,15.03333333,15.32,19.07,"past",1.24,217,0.00388130317344573,0.0506122448979592
"3459","11.21.5","21",5,11,"y",4,32.21666667,7.716666667,15.32,21.6,"past",2.53,217,0.00463098766183888,0.0785307811610418
"3460","11.21.5","21",5,11,"y",4,55.61666667,23.4,15.32,22.05,"past",0.45,218,0.0028435689870745,0.00809109978974581
"3461","11.21.5","21",5,11,"y",4,79.41666667,23.8,15.32,25.25,"past",3.2,219,0.00273245687910581,0.0402938090224431
"3462","11.21.6","21",6,11,"y",4,0,0,13.77,13.77,"past",0,216,NA,NA
"3463","11.21.6","21",6,11,"y",4,9.466666667,9.466666667,13.77,16.23,"past",2.46,216,0.0075406246021262,0.259859154920427
"3464","11.21.6","21",6,11,"y",4,24.5,15.03333333,13.77,17.9,"past",1.67,217,0.00464975880501916,0.0681632653061224
"3465","11.21.6","21",6,11,"y",4,32.21666667,7.716666667,13.77,19.97,"past",2.07,217,0.00501119890109907,0.0642524573135797
"3466","11.21.6","21",6,11,"y",4,55.61666667,23.4,13.77,20.09,"past",0.12,218,0.00294958339493246,0.00215762661059888
"3467","11.21.6","21",6,11,"y",4,79.41666667,23.8,13.77,23.04,"past",2.95,219,0.00281488186129949,0.0371458551925647
"3468","11.21.181","21",181,11,"y",4,0,0,11.44,11.44,"past",0,216,NA,NA
"3469","11.21.181","21",181,11,"y",4,9.466666667,9.466666667,11.44,12.65,"past",1.21,216,0.00461244729436203,0.12781690140395
"3470","11.21.181","21",181,11,"y",4,24.5,15.03333333,11.44,14.07,"past",1.42,217,0.00366808461133634,0.0579591836734694
"3471","11.21.181","21",181,11,"y",4,32.21666667,7.716666667,11.44,15.29,"past",1.22,217,0.00391044369194868,0.0378685980302257
"3472","11.21.181","21",181,11,"y",4,55.61666667,23.4,11.44,18.52,"past",3.23,218,0.00376173133730365,0.05807611626862
"3473","11.21.181","21",181,11,"y",4,79.41666667,23.8,11.44,22.05,"past",3.53,219,0.003588447882496,0.0444491080778825
"3474","11.21.182","21",182,11,"y",4,0,0,11.07,11.07,"past",0,216,NA,NA
"3475","11.21.182","21",182,11,"y",4,9.466666667,9.466666667,11.07,11.78,"past",0.71,216,0.00285186650402211,0.0749999999973592
"3476","11.21.182","21",182,11,"y",4,24.5,15.03333333,11.07,14.29,"past",2.51,217,0.0045259023637652,0.102448979591837
"3477","11.21.182","21",182,11,"y",4,32.21666667,7.716666667,11.07,15.3,"past",1.01,217,0.00436245659361618,0.0313502327955147
"3478","11.21.182","21",182,11,"y",4,55.61666667,23.4,11.07,18.29,"past",2.99,218,0.0039208765583091,0.0537608630474222
"3479","11.21.182","21",182,11,"y",4,79.41666667,23.8,11.07,20.82,"past",2.53,219,0.00345435178532147,0.031857292758369
"3480","11.21.183","21",183,11,"y",4,0,0,10.42,10.42,"past",0,216,NA,NA
"3481","11.21.183","21",183,11,"y",4,9.466666667,9.466666667,10.42,11.57,"past",1.15,216,0.00480270844929327,0.121478873235159
"3482","11.21.184","21",184,11,"y",4,0,0,8.52,8.52,"past",0,216,NA,NA
"3483","11.21.184","21",184,11,"y",4,9.466666667,9.466666667,8.52,8.89,"past",0.37,216,0.00195022882424615,0.0390845070408773
"3484","11.21.184","21",184,11,"y",4,24.5,15.03333333,8.52,10.07,"past",1.18,217,0.00296285207293542,0.0481632653061224
"3485","11.21.184","21",184,11,"y",4,32.21666667,7.716666667,8.52,10.78,"past",0.71,217,0.00317162439958968,0.0220382824602133
"3486","11.21.184","21",184,11,"y",4,55.61666667,23.4,8.52,12.78,"past",2,218,0.00316615988693666,0.0359604435099814
"3487","11.21.184","21",184,11,"y",4,79.41666667,23.8,8.52,13.83,"past",1.05,219,0.00264909866107593,0.0132214060854891
"3488","11.23.9","23",9,11,"y",4,0,0,10.96,10.96,"past",0,216,NA,NA
"3489","11.23.9","23",9,11,"y",4,55.61666667,23.4,10.96,11.46,"past",0.39,218,0.000348349957719982,0.00701228648444637
"3490","11.23.9","23",9,11,"y",4,79.41666667,23.8,10.96,14.51,"past",3.05,219,0.00153439905499607,0.0384050367245161
"3491","11.25.161","25",161,11,"y",4,0,0,15.85,15.85,"past",0,216,NA,NA
"3492","11.25.161","25",161,11,"y",4,9.466666667,9.466666667,15.85,18.93,"past",3.08,216,0.00814662120499764,0.3253521126646
"3493","11.25.161","25",161,11,"y",4,24.5,15.03333333,15.85,20.21,"past",1.28,217,0.00430763456985852,0.0522448979591837
"3494","11.25.161","25",161,11,"y",4,32.21666667,7.716666667,15.85,20.63,"past",0.42,217,0.00355312865207049,0.013036730469422
"3495","11.25.161","25",161,11,"y",4,55.61666667,23.4,15.85,23.53,"past",2.9,218,0.00308527408951693,0.052142643089473
"3496","11.25.161","25",161,11,"y",4,79.41666667,23.8,15.85,28.43,"past",4.9,219,0.00319514283054801,0.061699895065616
"3497","11.25.162","25",162,11,"y",4,0,0,14.3,14.3,"past",0,216,NA,NA
"3498","11.25.162","25",162,11,"y",4,9.466666667,9.466666667,14.3,14.92,"past",0.62,216,0.0019471252469302,0.0654929577441728
"3499","11.25.162","25",162,11,"y",4,24.5,15.03333333,14.3,16.68,"past",1.76,217,0.00272897995251665,0.0718367346938776
"3500","11.25.162","25",162,11,"y",4,32.21666667,7.716666667,14.3,18.46,"past",1.78,217,0.00344218290367379,0.0552509053227883
"3501","11.25.162","25",162,11,"y",4,55.61666667,23.4,14.3,22.59,"past",4.13,218,0.00357051591447527,0.0742583158481116
"3502","11.25.162","25",162,11,"y",4,79.41666667,23.8,14.3,25.03,"past",2.44,219,0.00306138273409809,0.0307240293796128
"3503","11.25.163","25",163,11,"y",4,0,0,10.54,10.54,"past",0,216,NA,NA
"3504","11.25.163","25",163,11,"y",4,32.21666667,7.716666667,10.54,10.68,"past",0.78,217,0.000177878173266952,0.0242110708717836
"3505","11.25.163","25",163,11,"y",4,55.61666667,23.4,10.54,11.84,"past",1.16,218,0.000908200626443139,0.0208570572357892
"3506","11.25.163","25",163,11,"y",4,79.41666667,23.8,10.54,14.04,"past",2.2,219,0.00156801465156808,0.0277019937029296
"3507","11.25.164","25",164,11,"y",4,0,0,17.53,17.53,"past",0,216,NA,NA
"3508","11.25.164","25",164,11,"y",4,55.61666667,23.4,17.53,16.93,"past",0.2,218,-0.000271950098602696,0.00359604435099814
"3509","11.25.164","25",164,11,"y",4,79.41666667,23.8,17.53,19.71,"past",2.78,219,0.000640982684367407,0.0350052465882474
"3510","11.25.165","25",165,11,"y",4,0,0,13.06,13.06,"past",0,216,NA,NA
"3511","11.25.165","25",165,11,"y",4,24.5,15.03333333,13.06,15.05,"past",2.22,217,0.00251401318329824,0.0906122448979592
"3512","11.25.165","25",165,11,"y",4,32.21666667,7.716666667,13.06,15.85,"past",0.8,217,0.0026100183012731,0.0248318675608037
"3513","11.25.165","25",165,11,"y",4,55.61666667,23.4,13.06,17.54,"past",1.69,218,0.0023030220931967,0.0303865747659343
"3514","11.25.165","25",165,11,"y",4,79.41666667,23.8,13.06,19.73,"past",2.19,219,0.00225625068170764,0.0275760755497345
"3515","17.4.10","4",10,17,"y",4,0,0,13.43,13.43,"past",0,224,NA,NA
"3516","17.4.10","4",10,17,"y",4,6.55,6.55,13.43,14.29,"past",0.86,224,0.00411545284309236,0.131297709923664
"3517","17.4.10","4",10,17,"y",4,22.16666667,15.61666667,13.43,22.38,"past",8.09,225,0.0100052963679819,0.364962405960156
"3518","17.4.10","4",10,17,"y",4,28.91666667,6.75,13.43,27.81,"past",5.43,225,0.010932275832588,0.187780979805443
"3519","17.4.10","4",10,17,"y",4,52.08333333,23.16666667,13.43,48.83,"past",21.02,226,0.0107637256637047,0.403584000025829
"3520","17.5.1","5",1,17,"y",4,0,0,10.14,10.14,"past",0,224,NA,NA
"3521","17.5.1","5",1,17,"y",4,6.55,6.55,10.14,12.01,"past",1.87,224,0.0112221454054334,0.285496183206107
"3522","17.5.1","5",1,17,"y",4,22.16666667,15.61666667,10.14,16.46,"past",4.45,225,0.00949136282017876,0.20075187966906
"3523","17.5.1","5",1,17,"y",4,28.91666667,6.75,10.14,20.14,"past",3.68,225,0.0103062194070062,0.127262247823947
"3524","17.5.1","5",1,17,"y",4,52.08333333,23.16666667,10.14,32.85,"past",12.71,226,0.00980155044347816,0.244032000015618
"3525","17.7.15","7",15,17,"y",4,0,0,13.2,13.2,"past",0,224,NA,NA
"3526","17.7.15","7",15,17,"y",4,6.55,6.55,13.2,16.66,"past",3.46,224,0.0154352772312853,0.52824427480916
"3527","17.7.15","7",15,17,"y",4,22.16666667,15.61666667,13.2,24.45,"past",7.79,225,0.012076914235197,0.351428571375725
"3528","17.7.15","7",15,17,"y",4,28.91666667,6.75,13.2,27.81,"past",3.36,225,0.0111917138082192,0.116195965404473
"3529","17.7.15","7",15,17,"y",4,52.08333333,23.16666667,13.2,57.8,"past",29.99,226,0.0123139950193099,0.575808000036852
"3530","17.9.11","9",11,17,"y",4,0,0,13.61,13.61,"past",0,224,NA,NA
"3531","17.9.11","9",11,17,"y",4,6.55,6.55,13.61,16.67,"past",3.06,224,0.0134469426907894,0.467175572519084
"3532","17.9.11","9",11,17,"y",4,22.16666667,15.61666667,13.61,25.41,"past",8.74,225,0.012232174728102,0.394285714226423
"3533","17.9.11","9",11,17,"y",4,28.91666667,6.75,13.61,28.15,"past",2.74,225,0.0109148221538091,0.0947550432167429
"3534","17.9.11","9",11,17,"y",4,52.08333333,23.16666667,13.61,37.11,"past",8.96,226,0.00836415032012792,0.17203200001101
"3535","17.9.12","9",12,17,"y",4,0,0,11.29,11.29,"past",0,224,NA,NA
"3536","17.9.12","9",12,17,"y",4,6.55,6.55,11.29,11.84,"past",0.55,224,0.00315385655907376,0.083969465648855
"3537","17.9.12","9",12,17,"y",4,22.16666667,15.61666667,11.29,17.34,"past",5.5,225,0.0084069993016782,0.248120300714568
"3538","17.9.12","9",12,17,"y",4,28.91666667,6.75,11.29,20.31,"past",2.97,225,0.00881899647667235,0.10270893370574
"3539","17.9.12","9",12,17,"y",4,52.08333333,23.16666667,11.29,34.7,"past",14.39,226,0.0093626022316246,0.276288000017682
"3540","17.9.14","9",14,17,"y",4,0,0,13.62,13.62,"past",0,224,NA,NA
"3541","17.9.14","9",14,17,"y",4,6.55,6.55,13.62,14.69,"past",1.07,224,0.00501445621580001,0.163358778625954
"3542","17.9.14","9",14,17,"y",4,22.16666667,15.61666667,13.62,22.37,"past",7.68,225,0.00972130269868236,0.346466165361434
"3543","17.9.14","9",14,17,"y",4,28.91666667,6.75,13.62,27.18,"past",4.81,225,0.0103771416064018,0.166340057617713
"3544","17.9.14","9",14,17,"y",4,52.08333333,23.16666667,13.62,42.97,"past",15.79,226,0.00958057432587018,0.303168000019403
"3545","17.17.8","17",8,17,"y",4,0,0,11.83,11.83,"past",0,224,NA,NA
"3546","17.17.8","17",8,17,"y",4,6.55,6.55,11.83,12.84,"past",1.01,224,0.00543210368013802,0.154198473282443
"3547","17.17.8","17",8,17,"y",4,22.16666667,15.61666667,11.83,18.21,"past",5.37,225,0.008450760953631,0.242255639061315
"3548","17.17.8","17",8,17,"y",4,28.91666667,6.75,11.83,18.43,"past",0.22,225,0.00665846422716825,0.00760806916338812
"3549","17.17.8","17",8,17,"y",4,52.08333333,23.16666667,11.83,29.76,"past",11.33,226,0.0076924450996138,0.217536000013922
"3550","17.17.9","17",9,17,"y",4,0,0,12.85,12.85,"past",0,224,NA,NA
"3551","17.17.9","17",9,17,"y",4,6.55,6.55,12.85,15.22,"past",2.37,224,0.0112231335522505,0.361832061068702
"3552","17.17.9","17",9,17,"y",4,22.16666667,15.61666667,12.85,23.73,"past",8.51,225,0.0120178019778932,0.383909774378359
"3553","17.17.9","17",9,17,"y",4,28.91666667,6.75,12.85,26.45,"past",2.72,225,0.0108422783400951,0.0940634005655258
"3554","17.17.9","17",9,17,"y",4,52.08333333,23.16666667,12.85,47.4,"past",20.95,226,0.0108840041096266,0.402240000025743
"3555","17.21.4","21",4,17,"y",4,0,0,15.62,15.62,"past",0,224,NA,NA
"3556","17.21.4","21",4,17,"y",4,6.55,6.55,15.62,19.16,"past",3.54,224,0.0135441946872128,0.540458015267176
"3557","17.21.4","21",4,17,"y",4,22.16666667,15.61666667,15.62,27.01,"past",7.85,225,0.0107297844185144,0.354135338292611
"3558","17.21.4","21",4,17,"y",4,28.91666667,6.75,15.62,31.26,"past",4.25,225,0.0104198712659534,0.146974063383634
"3559","17.21.4","21",4,17,"y",4,52.08333333,23.16666667,15.62,54.27,"past",23.01,226,0.010384872807798,0.441792000028275
"3560","17.22.13","22",13,17,"y",4,0,0,13.21,13.21,"past",0,224,NA,NA
"3561","17.22.13","22",13,17,"y",4,6.55,6.55,13.21,16.64,"past",3.43,224,0.0153054205099508,0.523664122137405
"3562","17.22.13","22",13,17,"y",4,22.16666667,15.61666667,13.21,24.63,"past",7.99,225,0.0122057862037845,0.360451127765346
"3563","17.22.13","22",13,17,"y",4,28.91666667,6.75,13.21,30.34,"past",5.71,225,0.012488049295489,0.197463976922483
"3564","17.22.13","22",13,17,"y",4,52.08333333,23.16666667,13.21,40.43,"past",10.09,226,0.00932737773600457,0.193728000012399
"3565","17.25.3","25",3,17,"y",4,0,0,11.85,11.85,"past",0,224,NA,NA
"3566","17.25.3","25",3,17,"y",4,6.55,6.55,11.85,11.5,"past",-0.35,224,-0.00198786412099407,-0.0534351145038168
"3567","17.25.3","25",3,17,"y",4,22.16666667,15.61666667,11.85,19.64,"past",8.14,225,0.00989878795812687,0.367218045057561
"3568","17.25.3","25",3,17,"y",4,28.91666667,6.75,11.85,23.45,"past",3.81,225,0.0102509912393363,0.131757925056858
"3569","17.25.3","25",3,17,"y",4,52.08333333,23.16666667,11.85,42.57,"past",19.12,226,0.0106633977574379,0.367104000023495
"3570","17.26.2","26",2,17,"y",4,0,0,14.39,14.39,"past",0,224,NA,NA
"3571","17.26.2","26",2,17,"y",4,6.55,6.55,14.39,14.78,"past",0.39,224,0.00177307482781707,0.0595419847328244
"3572","17.26.2","26",2,17,"y",4,22.16666667,15.61666667,14.39,21.06,"past",6.28,225,0.00746154464156349,0.283308270634089
"3573","17.26.2","26",2,17,"y",4,28.91666667,6.75,14.39,25.22,"past",4.16,225,0.00842712236100405,0.143861671453157
"3574","17.26.2","26",2,17,"y",4,52.08333333,23.16666667,14.39,38.7,"past",13.48,226,0.00824928328530823,0.258816000016564
"3575","17.28.5","28",5,17,"y",4,0,0,15.54,15.54,"past",0,224,NA,NA
"3576","17.28.5","28",5,17,"y",4,6.55,6.55,15.54,17.42,"past",1.88,224,0.00757208186362578,0.287022900763359
"3577","17.28.5","28",5,17,"y",4,22.16666667,15.61666667,15.54,24.65,"past",7.23,225,0.00903906356924314,0.326165413484787
"3578","17.28.5","28",5,17,"y",4,28.91666667,6.75,15.54,29.69,"past",5.04,225,0.00972308414174313,0.17429394810671
"3579","17.28.5","28",5,17,"y",4,52.08333333,23.16666667,15.54,45.74,"past",16.05,226,0.00900182680004813,0.308160000019722
"3580","17.28.6","28",6,17,"y",4,0,0,14.25,14.25,"past",0,224,NA,NA
"3581","17.28.6","28",6,17,"y",4,6.55,6.55,14.25,15.12,"past",0.87,224,0.00392930180468071,0.132824427480916
"3582","17.28.6","28",6,17,"y",4,22.16666667,15.61666667,14.25,24.26,"past",9.14,225,0.0104244781421629,0.412330827005665
"3583","17.28.6","28",6,17,"y",4,28.91666667,6.75,14.25,27.61,"past",3.35,225,0.00993377091394657,0.115850144078865
"3584","17.28.6","28",6,17,"y",4,52.08333333,23.16666667,14.25,48.74,"past",21.13,226,0.0102541566823365,0.405696000025965
"3585","23.1.8","1",8,23,"y",4,0,0,17.71,17.71,"past",0,224,NA,NA
"3586","23.1.8","1",8,23,"y",4,6.016666667,6.016666667,17.71,23.56,"past",5.85,224,0.0206022257481643,0.972299168921202
"3587","23.1.8","1",8,23,"y",4,22.35,16.33333333,17.71,48.76,"past",25.2,225,0.0196798718459181,1.12751677852349
"3588","23.1.8","1",8,23,"y",4,52.26666667,23.21666667,17.71,70.73,"past",27.93,226,0.0115060924142988,0.53437499996592
"3589","23.1.8","1",8,23,"y",4,83.23333333,30.96666667,17.71,162.1,"past",91.37,227,0.0115526366082933,1.09775730881449
"3590","23.4.11","4",11,23,"y",4,0,0,11.42,11.42,"past",0,224,NA,NA
"3591","23.4.11","4",11,23,"y",4,6.016666667,6.016666667,11.42,14.28,"past",2.86,224,0.0161322055720137,0.475346260361477
"3592","23.4.11","4",11,23,"y",4,22.35,16.33333333,11.42,24.75,"past",10.47,225,0.0150294899042398,0.468456375838926
"3593","23.4.11","4",11,23,"y",4,29.05,6.7,11.42,30.55,"past",5.8,225,0.0147106750660497,0.199655765920826
"3594","23.4.11","4",11,23,"y",4,52.26666667,23.21666667,11.42,37.64,"past",7.09,226,0.00991039880380782,0.13565051019543
"3595","23.4.11","4",11,23,"y",4,83.23333333,30.96666667,11.42,85.68,"past",48.04,227,0.0105151784615421,0.577172607151669
"3596","23.7.15","7",15,23,"y",4,0,0,14.19,14.19,"past",0,224,NA,NA
"3597","23.7.15","7",15,23,"y",4,6.016666667,6.016666667,14.19,17.84,"past",3.65,224,0.0165228456360869,0.606648199412374
"3598","23.7.15","7",15,23,"y",4,22.35,16.33333333,14.19,33.77,"past",15.93,225,0.0168478149967757,0.712751677852349
"3599","23.7.15","7",15,23,"y",4,29.05,6.7,14.19,49.49,"past",15.72,225,0.0186759056231904,0.541135972461274
"3600","23.7.15","7",15,23,"y",4,83.23333333,30.96666667,14.19,124.86,"past",82.65,227,0.0113469075111208,0.992991589947657
"3601","23.9.12","9",12,23,"y",4,0,0,11.03,11.03,"past",0,224,NA,NA
